session,accumulated_power,activity_type,cadence,distance,enhanced_speed,heart_rate,power,speed,timestamp,date
Session_2023-12-05,23244.0,cycling,85.0,2011.26,9.367,96,103.0,9.367,2023-12-05 12:34:22,2023-12-05
Session_2023-12-05,23344.0,cycling,85.0,2020.6,9.339,96,100.0,9.339,2023-12-05 12:34:23,2023-12-05
Session_2023-12-05,23442.0,cycling,84.0,2029.92,9.322,96,98.0,9.322,2023-12-05 12:34:24,2023-12-05
Session_2023-12-05,23542.0,cycling,85.0,2039.23,9.311,97,100.0,9.311,2023-12-05 12:34:25,2023-12-05
Session_2023-12-05,23645.0,cycling,85.0,2048.54,9.303,97,103.0,9.303,2023-12-05 12:34:26,2023-12-05
Session_2023-12-05,23750.0,cycling,84.0,2057.84,9.303,98,105.0,9.303,2023-12-05 12:34:27,2023-12-05
Session_2023-12-05,23851.0,cycling,84.0,2067.12,9.283,98,101.0,9.283,2023-12-05 12:34:28,2023-12-05
Session_2023-12-05,23951.0,cycling,83.0,2076.39,9.267,99,100.0,9.267,2023-12-05 12:34:29,2023-12-05
Session_2023-12-05,24052.0,cycling,86.0,2085.67,9.283,99,101.0,9.283,2023-12-05 12:34:30,2023-12-05
Session_2023-12-05,24160.0,cycling,84.0,2094.98,9.303,98,108.0,9.303,2023-12-05 12:34:31,2023-12-05
Session_2023-12-05,24268.0,cycling,84.0,2104.29,9.311,98,108.0,9.311,2023-12-05 12:34:32,2023-12-05
Session_2023-12-05,24371.0,cycling,85.0,2113.58,9.294,98,103.0,9.294,2023-12-05 12:34:33,2023-12-05
Session_2023-12-05,24484.0,cycling,85.0,2122.93,9.35,98,113.0,9.35,2023-12-05 12:34:34,2023-12-05
Session_2023-12-05,24598.0,cycling,85.0,2132.3,9.367,98,114.0,9.367,2023-12-05 12:34:35,2023-12-05
Session_2023-12-05,24711.0,cycling,86.0,2141.7,9.406,97,113.0,9.406,2023-12-05 12:34:36,2023-12-05
Session_2023-12-05,24820.0,cycling,83.0,2151.12,9.414,97,109.0,9.414,2023-12-05 12:34:37,2023-12-05
Session_2023-12-05,24924.0,cycling,86.0,2160.51,9.397,97,104.0,9.397,2023-12-05 12:34:38,2023-12-05
Session_2023-12-05,25026.0,cycling,85.0,2169.89,9.378,96,102.0,9.378,2023-12-05 12:34:39,2023-12-05
Session_2023-12-05,25124.0,cycling,86.0,2179.25,9.358,96,98.0,9.358,2023-12-05 12:34:40,2023-12-05
Session_2023-12-05,25234.0,cycling,85.0,2188.63,9.378,96,110.0,9.378,2023-12-05 12:34:41,2023-12-05
Session_2023-12-05,25342.0,cycling,85.0,2198.01,9.378,96,108.0,9.378,2023-12-05 12:34:42,2023-12-05
Session_2023-12-05,25452.0,cycling,85.0,2207.41,9.406,96,110.0,9.406,2023-12-05 12:34:43,2023-12-05
Session_2023-12-05,25568.0,cycling,85.0,2216.85,9.433,96,116.0,9.433,2023-12-05 12:34:44,2023-12-05
Session_2023-12-05,25670.0,cycling,86.0,2226.26,9.414,96,102.0,9.414,2023-12-05 12:34:45,2023-12-05
Session_2023-12-05,25773.0,cycling,87.0,2235.68,9.425,96,103.0,9.425,2023-12-05 12:34:46,2023-12-05
Session_2023-12-05,25888.0,cycling,86.0,2245.18,9.492,96,115.0,9.492,2023-12-05 12:34:47,2023-12-05
Session_2023-12-05,26009.0,cycling,87.0,2254.73,9.553,97,121.0,9.553,2023-12-05 12:34:48,2023-12-05
Session_2023-12-05,26131.0,cycling,85.0,2264.32,9.589,96,122.0,9.589,2023-12-05 12:34:49,2023-12-05
Session_2023-12-05,26255.0,cycling,89.0,2273.98,9.667,97,124.0,9.667,2023-12-05 12:34:50,2023-12-05
Session_2023-12-05,26394.0,cycling,88.0,2283.74,9.756,96,139.0,9.756,2023-12-05 12:34:51,2023-12-05
Session_2023-12-05,26503.0,cycling,88.0,2293.5,9.756,96,109.0,9.756,2023-12-05 12:34:52,2023-12-05
Session_2023-12-05,26610.0,cycling,89.0,2303.23,9.739,96,107.0,9.739,2023-12-05 12:34:53,2023-12-05
Session_2023-12-05,26719.0,cycling,88.0,2312.97,9.736,96,109.0,9.736,2023-12-05 12:34:54,2023-12-05
Session_2023-12-05,26827.0,cycling,89.0,2322.71,9.739,96,108.0,9.739,2023-12-05 12:34:55,2023-12-05
Session_2023-12-05,26940.0,cycling,89.0,2332.46,9.756,96,113.0,9.756,2023-12-05 12:34:56,2023-12-05
Session_2023-12-05,27054.0,cycling,88.0,2342.23,9.769,96,114.0,9.769,2023-12-05 12:34:57,2023-12-05
Session_2023-12-05,27168.0,cycling,88.0,2352.03,9.794,96,114.0,9.794,2023-12-05 12:34:58,2023-12-05
Session_2023-12-05,27279.0,cycling,89.0,2361.82,9.794,96,111.0,9.794,2023-12-05 12:34:59,2023-12-05
Session_2023-12-05,27386.0,cycling,89.0,2371.61,9.789,96,107.0,9.789,2023-12-05 12:35:00,2023-12-05
Session_2023-12-05,27499.0,cycling,90.0,2381.41,9.794,96,113.0,9.794,2023-12-05 12:35:01,2023-12-05
Session_2023-12-05,27613.0,cycling,88.0,2391.24,9.831,97,114.0,9.831,2023-12-05 12:35:02,2023-12-05
Session_2023-12-05,27730.0,cycling,89.0,2401.09,9.853,97,117.0,9.853,2023-12-05 12:35:03,2023-12-05
Session_2023-12-05,27836.0,cycling,90.0,2410.9,9.814,97,106.0,9.814,2023-12-05 12:35:04,2023-12-05
Session_2023-12-05,27951.0,cycling,89.0,2420.72,9.819,98,115.0,9.819,2023-12-05 12:35:05,2023-12-05
Session_2023-12-05,28070.0,cycling,89.0,2430.58,9.861,98,119.0,9.861,2023-12-05 12:35:06,2023-12-05
Session_2023-12-05,28190.0,cycling,90.0,2440.46,9.872,99,120.0,9.872,2023-12-05 12:35:07,2023-12-05
Session_2023-12-05,28301.0,cycling,89.0,2450.34,9.883,99,111.0,9.883,2023-12-05 12:35:08,2023-12-05
Session_2023-12-05,28410.0,cycling,90.0,2460.19,9.853,99,109.0,9.853,2023-12-05 12:35:09,2023-12-05
Session_2023-12-05,28520.0,cycling,89.0,2470.05,9.853,100,110.0,9.853,2023-12-05 12:35:10,2023-12-05
Session_2023-12-05,28632.0,cycling,90.0,2479.9,9.853,100,112.0,9.853,2023-12-05 12:35:11,2023-12-05
Session_2023-12-05,28749.0,cycling,90.0,2489.78,9.883,100,117.0,9.883,2023-12-05 12:35:12,2023-12-05
Session_2023-12-05,28862.0,cycling,90.0,2499.64,9.861,100,113.0,9.861,2023-12-05 12:35:13,2023-12-05
Session_2023-12-05,28968.0,cycling,90.0,2509.48,9.842,100,106.0,9.842,2023-12-05 12:35:14,2023-12-05
Session_2023-12-05,29074.0,cycling,89.0,2519.31,9.831,100,106.0,9.831,2023-12-05 12:35:15,2023-12-05
Session_2023-12-05,29182.0,cycling,89.0,2529.12,9.803,100,108.0,9.803,2023-12-05 12:35:16,2023-12-05
Session_2023-12-05,29291.0,cycling,91.0,2538.92,9.803,100,109.0,9.803,2023-12-05 12:35:17,2023-12-05
Session_2023-12-05,29400.0,cycling,88.0,2548.71,9.789,100,109.0,9.789,2023-12-05 12:35:18,2023-12-05
Session_2023-12-05,29514.0,cycling,89.0,2558.52,9.814,99,114.0,9.814,2023-12-05 12:35:19,2023-12-05
Session_2023-12-05,29631.0,cycling,89.0,2568.34,9.819,99,117.0,9.819,2023-12-05 12:35:20,2023-12-05
Session_2023-12-05,29746.0,cycling,89.0,2578.18,9.842,98,115.0,9.842,2023-12-05 12:35:21,2023-12-05
Session_2023-12-05,29863.0,cycling,90.0,2588.04,9.853,98,117.0,9.853,2023-12-05 12:35:22,2023-12-05
Session_2023-12-05,29972.0,cycling,89.0,2597.88,9.842,98,109.0,9.842,2023-12-05 12:35:23,2023-12-05
Session_2023-12-05,30078.0,cycling,89.0,2607.7,9.822,98,106.0,9.822,2023-12-05 12:35:24,2023-12-05
Session_2023-12-05,30193.0,cycling,88.0,2617.51,9.814,98,115.0,9.814,2023-12-05 12:35:25,2023-12-05
Session_2023-12-05,30306.0,cycling,90.0,2627.33,9.819,98,113.0,9.819,2023-12-05 12:35:26,2023-12-05
Session_2023-12-05,30421.0,cycling,89.0,2637.17,9.833,99,115.0,9.833,2023-12-05 12:35:27,2023-12-05
Session_2023-12-05,30536.0,cycling,90.0,2647.02,9.853,99,115.0,9.853,2023-12-05 12:35:28,2023-12-05
Session_2023-12-05,30658.0,cycling,89.0,2656.92,9.903,99,122.0,9.903,2023-12-05 12:35:29,2023-12-05
Session_2023-12-05,30775.0,cycling,91.0,2666.83,9.911,99,117.0,9.911,2023-12-05 12:35:30,2023-12-05
Session_2023-12-05,30889.0,cycling,89.0,2676.73,9.9,99,114.0,9.9,2023-12-05 12:35:31,2023-12-05
Session_2023-12-05,31001.0,cycling,90.0,2686.64,9.911,100,112.0,9.911,2023-12-05 12:35:32,2023-12-05
Session_2023-12-05,31120.0,cycling,89.0,2696.57,9.925,100,119.0,9.925,2023-12-05 12:35:33,2023-12-05
Session_2023-12-05,31246.0,cycling,91.0,2706.54,9.969,99,126.0,9.969,2023-12-05 12:35:34,2023-12-05
Session_2023-12-05,31368.0,cycling,90.0,2716.55,10.008,99,122.0,10.008,2023-12-05 12:35:35,2023-12-05
Session_2023-12-05,31495.0,cycling,90.0,2726.59,10.039,99,127.0,10.039,2023-12-05 12:35:36,2023-12-05
Session_2023-12-05,31624.0,cycling,92.0,2736.68,10.097,100,129.0,10.097,2023-12-05 12:35:37,2023-12-05
Session_2023-12-05,31752.0,cycling,91.0,2746.81,10.128,100,128.0,10.128,2023-12-05 12:35:38,2023-12-05
Session_2023-12-05,31861.0,cycling,92.0,2756.91,10.097,101,109.0,10.097,2023-12-05 12:35:39,2023-12-05
Session_2023-12-05,31969.0,cycling,91.0,2766.98,10.069,101,108.0,10.069,2023-12-05 12:35:40,2023-12-05
Session_2023-12-05,32088.0,cycling,91.0,2777.07,10.097,100,119.0,10.097,2023-12-05 12:35:41,2023-12-05
Session_2023-12-05,32214.0,cycling,92.0,2787.21,10.139,100,126.0,10.139,2023-12-05 12:35:42,2023-12-05
Session_2023-12-05,32337.0,cycling,93.0,2797.38,10.169,100,123.0,10.169,2023-12-05 12:35:43,2023-12-05
Session_2023-12-05,32457.0,cycling,91.0,2807.56,10.181,101,120.0,10.181,2023-12-05 12:35:44,2023-12-05
Session_2023-12-05,32584.0,cycling,94.0,2817.77,10.206,101,127.0,10.206,2023-12-05 12:35:45,2023-12-05
Session_2023-12-05,32717.0,cycling,88.0,2828.06,10.294,101,133.0,10.294,2023-12-05 12:35:46,2023-12-05
Session_2023-12-05,32859.0,cycling,84.0,2838.44,10.381,101,142.0,10.381,2023-12-05 12:35:47,2023-12-05
Session_2023-12-05,33000.0,cycling,84.0,2848.9,10.453,102,141.0,10.453,2023-12-05 12:35:48,2023-12-05
Session_2023-12-05,33118.0,cycling,85.0,2859.34,10.442,102,118.0,10.442,2023-12-05 12:35:49,2023-12-05
Session_2023-12-05,33240.0,cycling,87.0,2869.79,10.456,102,122.0,10.456,2023-12-05 12:35:50,2023-12-05
Session_2023-12-05,33362.0,cycling,85.0,2880.26,10.467,102,122.0,10.467,2023-12-05 12:35:51,2023-12-05
Session_2023-12-05,33488.0,cycling,84.0,2890.76,10.494,102,126.0,10.494,2023-12-05 12:35:52,2023-12-05
Session_2023-12-05,33611.0,cycling,87.0,2901.27,10.514,102,123.0,10.514,2023-12-05 12:35:53,2023-12-05
Session_2023-12-05,33739.0,cycling,86.0,2911.8,10.531,102,128.0,10.531,2023-12-05 12:35:54,2023-12-05
Session_2023-12-05,33863.0,cycling,87.0,2922.36,10.556,102,124.0,10.556,2023-12-05 12:35:55,2023-12-05
Session_2023-12-05,33984.0,cycling,83.0,2932.9,10.544,103,121.0,10.544,2023-12-05 12:35:56,2023-12-05
Session_2023-12-05,34104.0,cycling,86.0,2943.45,10.553,103,120.0,10.553,2023-12-05 12:35:57,2023-12-05
Session_2023-12-05,34220.0,cycling,86.0,2953.99,10.533,103,116.0,10.533,2023-12-05 12:35:58,2023-12-05
Session_2023-12-05,34346.0,cycling,86.0,2964.53,10.544,104,126.0,10.544,2023-12-05 12:35:59,2023-12-05
Session_2023-12-05,34475.0,cycling,87.0,2975.12,10.586,104,129.0,10.586,2023-12-05 12:36:00,2023-12-05
Session_2023-12-05,34607.0,cycling,86.0,2985.73,10.608,104,132.0,10.608,2023-12-05 12:36:01,2023-12-05
Session_2023-12-05,34727.0,cycling,85.0,2996.32,10.597,104,120.0,10.597,2023-12-05 12:36:02,2023-12-05
Session_2023-12-05,34849.0,cycling,86.0,3006.92,10.597,104,122.0,10.597,2023-12-05 12:36:03,2023-12-05
Session_2023-12-05,34969.0,cycling,86.0,3017.52,10.597,104,120.0,10.597,2023-12-05 12:36:04,2023-12-05
Session_2023-12-05,35090.0,cycling,86.0,3028.11,10.597,104,121.0,10.597,2023-12-05 12:36:05,2023-12-05
Session_2023-12-05,35212.0,cycling,86.0,3038.71,10.597,104,122.0,10.597,2023-12-05 12:36:06,2023-12-05
Session_2023-12-05,35334.0,cycling,86.0,3049.32,10.608,104,122.0,10.608,2023-12-05 12:36:07,2023-12-05
Session_2023-12-05,35450.0,cycling,86.0,3059.91,10.586,105,116.0,10.586,2023-12-05 12:36:08,2023-12-05
Session_2023-12-05,35568.0,cycling,86.0,3070.45,10.544,105,118.0,10.544,2023-12-05 12:36:09,2023-12-05
Session_2023-12-05,35691.0,cycling,85.0,3081.04,10.586,105,123.0,10.586,2023-12-05 12:36:10,2023-12-05
Session_2023-12-05,35816.0,cycling,86.0,3091.62,10.586,106,125.0,10.586,2023-12-05 12:36:11,2023-12-05
Session_2023-12-05,35946.0,cycling,86.0,3102.25,10.628,106,130.0,10.628,2023-12-05 12:36:12,2023-12-05
Session_2023-12-05,36068.0,cycling,84.0,3112.87,10.617,107,122.0,10.617,2023-12-05 12:36:13,2023-12-05
Session_2023-12-05,36192.0,cycling,86.0,3123.49,10.619,107,124.0,10.619,2023-12-05 12:36:14,2023-12-05
Session_2023-12-05,36321.0,cycling,87.0,3134.14,10.65,107,129.0,10.65,2023-12-05 12:36:15,2023-12-05
Session_2023-12-05,36449.0,cycling,86.0,3144.79,10.658,107,128.0,10.658,2023-12-05 12:36:16,2023-12-05
Session_2023-12-05,36570.0,cycling,87.0,3155.45,10.658,107,121.0,10.658,2023-12-05 12:36:17,2023-12-05
Session_2023-12-05,36688.0,cycling,86.0,3166.08,10.631,107,118.0,10.631,2023-12-05 12:36:18,2023-12-05
Session_2023-12-05,36802.0,cycling,86.0,3176.7,10.617,107,114.0,10.617,2023-12-05 12:36:19,2023-12-05
Session_2023-12-05,36925.0,cycling,87.0,3187.31,10.608,108,123.0,10.608,2023-12-05 12:36:20,2023-12-05
Session_2023-12-05,37053.0,cycling,85.0,3197.94,10.628,108,128.0,10.628,2023-12-05 12:36:21,2023-12-05
Session_2023-12-05,37176.0,cycling,87.0,3208.56,10.619,108,123.0,10.619,2023-12-05 12:36:22,2023-12-05
Session_2023-12-05,37294.0,cycling,87.0,3219.15,10.597,108,118.0,10.597,2023-12-05 12:36:23,2023-12-05
Session_2023-12-05,37416.0,cycling,88.0,3229.77,10.617,108,122.0,10.617,2023-12-05 12:36:24,2023-12-05
Session_2023-12-05,37544.0,cycling,86.0,3240.41,10.639,108,128.0,10.639,2023-12-05 12:36:25,2023-12-05
Session_2023-12-05,37670.0,cycling,88.0,3251.08,10.675,106,126.0,10.675,2023-12-05 12:36:26,2023-12-05
Session_2023-12-05,37807.0,cycling,92.0,3261.82,10.733,105,137.0,10.733,2023-12-05 12:36:27,2023-12-05
Session_2023-12-05,37936.0,cycling,85.0,3272.56,10.744,104,129.0,10.744,2023-12-05 12:36:28,2023-12-05
Session_2023-12-05,38068.0,cycling,88.0,3283.35,10.786,102,132.0,10.786,2023-12-05 12:36:29,2023-12-05
Session_2023-12-05,38186.0,cycling,87.0,3294.1,10.756,102,118.0,10.756,2023-12-05 12:36:30,2023-12-05
Session_2023-12-05,38298.0,cycling,85.0,3304.84,10.733,101,112.0,10.733,2023-12-05 12:36:31,2023-12-05
Session_2023-12-05,38420.0,cycling,87.0,3315.55,10.711,102,122.0,10.711,2023-12-05 12:36:32,2023-12-05
Session_2023-12-05,38539.0,cycling,87.0,3326.25,10.703,103,119.0,10.703,2023-12-05 12:36:33,2023-12-05
Session_2023-12-05,38654.0,cycling,86.0,3336.92,10.669,103,115.0,10.669,2023-12-05 12:36:34,2023-12-05
Session_2023-12-05,38773.0,cycling,87.0,3347.57,10.653,105,119.0,10.653,2023-12-05 12:36:35,2023-12-05
Session_2023-12-05,38891.0,cycling,87.0,3358.22,10.65,106,118.0,10.65,2023-12-05 12:36:36,2023-12-05
Session_2023-12-05,39016.0,cycling,86.0,3368.87,10.65,107,125.0,10.65,2023-12-05 12:36:37,2023-12-05
Session_2023-12-05,39141.0,cycling,88.0,3379.53,10.658,107,125.0,10.658,2023-12-05 12:36:38,2023-12-05
Session_2023-12-05,39261.0,cycling,86.0,3390.17,10.639,108,120.0,10.639,2023-12-05 12:36:39,2023-12-05
Session_2023-12-05,39393.0,cycling,85.0,3400.87,10.7,108,132.0,10.7,2023-12-05 12:36:40,2023-12-05
Session_2023-12-05,39526.0,cycling,87.0,3411.57,10.703,109,133.0,10.703,2023-12-05 12:36:41,2023-12-05
Session_2023-12-05,39650.0,cycling,87.0,3422.28,10.711,108,124.0,10.711,2023-12-05 12:36:42,2023-12-05
Session_2023-12-05,39780.0,cycling,88.0,3433.02,10.733,108,130.0,10.733,2023-12-05 12:36:43,2023-12-05
Session_2023-12-05,39912.0,cycling,87.0,3443.78,10.767,107,132.0,10.767,2023-12-05 12:36:44,2023-12-05
Session_2023-12-05,40043.0,cycling,88.0,3454.57,10.786,107,131.0,10.786,2023-12-05 12:36:45,2023-12-05
Session_2023-12-05,40167.0,cycling,88.0,3465.34,10.767,107,124.0,10.767,2023-12-05 12:36:46,2023-12-05
Session_2023-12-05,40283.0,cycling,88.0,3476.08,10.744,107,116.0,10.744,2023-12-05 12:36:47,2023-12-05
Session_2023-12-05,40399.0,cycling,86.0,3486.78,10.703,107,116.0,10.703,2023-12-05 12:36:48,2023-12-05
Session_2023-12-05,40524.0,cycling,87.0,3497.52,10.733,107,125.0,10.733,2023-12-05 12:36:49,2023-12-05
Session_2023-12-05,40649.0,cycling,88.0,3508.22,10.703,107,125.0,10.703,2023-12-05 12:36:50,2023-12-05
Session_2023-12-05,40767.0,cycling,87.0,3518.92,10.7,107,118.0,10.7,2023-12-05 12:36:51,2023-12-05
Session_2023-12-05,40882.0,cycling,88.0,3529.6,10.681,106,115.0,10.681,2023-12-05 12:36:52,2023-12-05
Session_2023-12-05,41009.0,cycling,87.0,3540.3,10.703,107,127.0,10.703,2023-12-05 12:36:53,2023-12-05
Session_2023-12-05,41126.0,cycling,86.0,3550.98,10.681,107,117.0,10.681,2023-12-05 12:36:54,2023-12-05
Session_2023-12-05,41248.0,cycling,87.0,3561.68,10.692,107,122.0,10.692,2023-12-05 12:36:55,2023-12-05
Session_2023-12-05,41370.0,cycling,87.0,3572.37,10.692,108,122.0,10.692,2023-12-05 12:36:56,2023-12-05
Session_2023-12-05,41489.0,cycling,88.0,3583.04,10.669,109,119.0,10.669,2023-12-05 12:36:57,2023-12-05
Session_2023-12-05,41613.0,cycling,86.0,3593.72,10.686,107,124.0,10.686,2023-12-05 12:36:58,2023-12-05
Session_2023-12-05,41739.0,cycling,87.0,3604.41,10.692,107,126.0,10.692,2023-12-05 12:36:59,2023-12-05
Session_2023-12-05,41862.0,cycling,88.0,3615.08,10.669,107,123.0,10.669,2023-12-05 12:37:00,2023-12-05
Session_2023-12-05,41986.0,cycling,86.0,3625.78,10.692,107,124.0,10.692,2023-12-05 12:37:01,2023-12-05
Session_2023-12-05,42115.0,cycling,88.0,3636.49,10.711,107,129.0,10.711,2023-12-05 12:37:02,2023-12-05
Session_2023-12-05,42238.0,cycling,87.0,3647.19,10.703,106,123.0,10.703,2023-12-05 12:37:03,2023-12-05
Session_2023-12-05,42361.0,cycling,87.0,3657.9,10.711,106,123.0,10.711,2023-12-05 12:37:04,2023-12-05
Session_2023-12-05,42480.0,cycling,85.0,3668.56,10.664,106,119.0,10.664,2023-12-05 12:37:05,2023-12-05
Session_2023-12-05,42597.0,cycling,87.0,3679.19,10.628,106,117.0,10.628,2023-12-05 12:37:06,2023-12-05
Session_2023-12-05,42705.0,cycling,86.0,3689.76,10.567,106,108.0,10.567,2023-12-05 12:37:07,2023-12-05
Session_2023-12-05,42829.0,cycling,87.0,3700.37,10.608,105,124.0,10.608,2023-12-05 12:37:08,2023-12-05
Session_2023-12-05,42951.0,cycling,86.0,3710.98,10.608,105,122.0,10.608,2023-12-05 12:37:09,2023-12-05
Session_2023-12-05,43078.0,cycling,87.0,3721.61,10.639,105,127.0,10.639,2023-12-05 12:37:10,2023-12-05
Session_2023-12-05,43203.0,cycling,86.0,3732.22,10.608,106,125.0,10.608,2023-12-05 12:37:11,2023-12-05
Session_2023-12-05,43322.0,cycling,86.0,3742.83,10.608,106,119.0,10.608,2023-12-05 12:37:12,2023-12-05
Session_2023-12-05,43448.0,cycling,88.0,3753.45,10.617,106,126.0,10.617,2023-12-05 12:37:13,2023-12-05
Session_2023-12-05,43568.0,cycling,86.0,3764.06,10.608,107,120.0,10.608,2023-12-05 12:37:14,2023-12-05
Session_2023-12-05,43690.0,cycling,85.0,3774.67,10.617,107,122.0,10.617,2023-12-05 12:37:15,2023-12-05
Session_2023-12-05,43810.0,cycling,86.0,3785.27,10.597,107,120.0,10.597,2023-12-05 12:37:16,2023-12-05
Session_2023-12-05,43935.0,cycling,86.0,3795.89,10.617,107,125.0,10.617,2023-12-05 12:37:17,2023-12-05
Session_2023-12-05,44061.0,cycling,87.0,3806.52,10.628,106,126.0,10.628,2023-12-05 12:37:18,2023-12-05
Session_2023-12-05,44181.0,cycling,87.0,3817.13,10.619,106,120.0,10.619,2023-12-05 12:37:19,2023-12-05
Session_2023-12-05,44306.0,cycling,87.0,3827.77,10.639,107,125.0,10.639,2023-12-05 12:37:20,2023-12-05
Session_2023-12-05,44436.0,cycling,86.0,3838.43,10.658,107,130.0,10.658,2023-12-05 12:37:21,2023-12-05
Session_2023-12-05,44559.0,cycling,86.0,3849.1,10.669,107,123.0,10.669,2023-12-05 12:37:22,2023-12-05
Session_2023-12-05,44682.0,cycling,86.0,3859.77,10.669,108,123.0,10.669,2023-12-05 12:37:23,2023-12-05
Session_2023-12-05,44804.0,cycling,87.0,3870.43,10.658,108,122.0,10.658,2023-12-05 12:37:24,2023-12-05
Session_2023-12-05,44923.0,cycling,86.0,3881.09,10.664,108,119.0,10.664,2023-12-05 12:37:25,2023-12-05
Session_2023-12-05,45044.0,cycling,87.0,3891.74,10.65,109,121.0,10.65,2023-12-05 12:37:26,2023-12-05
Session_2023-12-05,45167.0,cycling,85.0,3902.4,10.658,108,123.0,10.658,2023-12-05 12:37:27,2023-12-05
Session_2023-12-05,45296.0,cycling,87.0,3913.09,10.692,108,129.0,10.692,2023-12-05 12:37:28,2023-12-05
Session_2023-12-05,45424.0,cycling,87.0,3923.8,10.711,108,128.0,10.711,2023-12-05 12:37:29,2023-12-05
Session_2023-12-05,45547.0,cycling,86.0,3934.53,10.722,107,123.0,10.722,2023-12-05 12:37:30,2023-12-05
Session_2023-12-05,45671.0,cycling,87.0,3945.25,10.722,107,124.0,10.722,2023-12-05 12:37:31,2023-12-05
Session_2023-12-05,45793.0,cycling,88.0,3955.97,10.722,107,122.0,10.722,2023-12-05 12:37:32,2023-12-05
Session_2023-12-05,45915.0,cycling,87.0,3966.69,10.722,107,122.0,10.722,2023-12-05 12:37:33,2023-12-05
Session_2023-12-05,46033.0,cycling,87.0,3977.4,10.711,108,118.0,10.711,2023-12-05 12:37:34,2023-12-05
Session_2023-12-05,46152.0,cycling,87.0,3988.1,10.692,108,119.0,10.692,2023-12-05 12:37:35,2023-12-05
Session_2023-12-05,46275.0,cycling,87.0,3998.8,10.703,108,123.0,10.703,2023-12-05 12:37:36,2023-12-05
Session_2023-12-05,46399.0,cycling,86.0,4009.5,10.703,109,124.0,10.703,2023-12-05 12:37:37,2023-12-05
Session_2023-12-05,46522.0,cycling,86.0,4020.2,10.703,108,123.0,10.703,2023-12-05 12:37:38,2023-12-05
Session_2023-12-05,46648.0,cycling,88.0,4030.9,10.7,108,126.0,10.7,2023-12-05 12:37:39,2023-12-05
Session_2023-12-05,46772.0,cycling,85.0,4041.61,10.703,108,124.0,10.703,2023-12-05 12:37:40,2023-12-05
Session_2023-12-05,46896.0,cycling,88.0,4052.32,10.711,108,124.0,10.711,2023-12-05 12:37:41,2023-12-05
Session_2023-12-05,47021.0,cycling,87.0,4063.03,10.711,107,125.0,10.711,2023-12-05 12:37:42,2023-12-05
Session_2023-12-05,47138.0,cycling,86.0,4073.71,10.681,108,117.0,10.681,2023-12-05 12:37:43,2023-12-05
Session_2023-12-05,47256.0,cycling,88.0,4084.38,10.669,108,118.0,10.669,2023-12-05 12:37:44,2023-12-05
Session_2023-12-05,47376.0,cycling,86.0,4095.04,10.658,109,120.0,10.658,2023-12-05 12:37:45,2023-12-05
Session_2023-12-05,47497.0,cycling,86.0,4105.7,10.664,109,121.0,10.664,2023-12-05 12:37:46,2023-12-05
Session_2023-12-05,47619.0,cycling,88.0,4116.37,10.669,109,122.0,10.669,2023-12-05 12:37:47,2023-12-05
Session_2023-12-05,47736.0,cycling,86.0,4127.01,10.639,109,117.0,10.639,2023-12-05 12:37:48,2023-12-05
Session_2023-12-05,47858.0,cycling,87.0,4137.68,10.669,109,122.0,10.669,2023-12-05 12:37:49,2023-12-05
Session_2023-12-05,47990.0,cycling,86.0,4148.38,10.703,109,132.0,10.703,2023-12-05 12:37:50,2023-12-05
Session_2023-12-05,48113.0,cycling,87.0,4159.08,10.703,109,123.0,10.703,2023-12-05 12:37:51,2023-12-05
Session_2023-12-05,48237.0,cycling,86.0,4169.8,10.711,109,124.0,10.711,2023-12-05 12:37:52,2023-12-05
Session_2023-12-05,48356.0,cycling,86.0,4180.49,10.692,109,119.0,10.692,2023-12-05 12:37:53,2023-12-05
Session_2023-12-05,48474.0,cycling,87.0,4191.15,10.658,108,118.0,10.658,2023-12-05 12:37:54,2023-12-05
Session_2023-12-05,48597.0,cycling,88.0,4201.82,10.669,108,123.0,10.669,2023-12-05 12:37:55,2023-12-05
Session_2023-12-05,48719.0,cycling,86.0,4212.48,10.669,108,122.0,10.669,2023-12-05 12:37:56,2023-12-05
Session_2023-12-05,48841.0,cycling,86.0,4223.16,10.675,108,122.0,10.675,2023-12-05 12:37:57,2023-12-05
Session_2023-12-05,48962.0,cycling,88.0,4233.81,10.65,107,121.0,10.65,2023-12-05 12:37:58,2023-12-05
Session_2023-12-05,49074.0,cycling,86.0,4244.43,10.617,108,112.0,10.617,2023-12-05 12:37:59,2023-12-05
